"Site_Name","Site_Code","Loc_Name","Loc_Code","Start_Date","Plot_Name","PI_Distance","Spp_Code","Spp_Name"
"Acadia NP","ACAD","Otter Point","OTTPOI",6/23/2013 0:00:00,"T2",10.20,"ASCNOD","Knotted Wrack (A. nodosum)"
"Acadia NP","ACAD","Otter Point","OTTPOI",6/23/2013 0:00:00,"T2",10.50,"ASCNOD","Knotted Wrack (A. nodosum)"
"Acadia NP","ACAD","Otter Point","OTTPOI",6/23/2013 0:00:00,"T2",10.80,"ASCNOD","Knotted Wrack (A. nodosum)"
"Acadia NP","ACAD","Otter Point","OTTPOI",6/23/2013 0:00:00,"T2",11.10,"ASCNOD","Knotted Wrack (A. nodosum)"
"Acadia NP","ACAD","Otter Point","OTTPOI",6/23/2013 0:00:00,"T2",11.40,"FUCSPP","Rockweed (Fucus) spp."
"Acadia NP","ACAD","Otter Point","OTTPOI",6/23/2013 0:00:00,"T2",11.70,"ASCNOD","Knotted Wrack (A. nodosum)"
"Acadia NP","ACAD","Otter Point","OTTPOI",6/23/2013 0:00:00,"T2",12.00,"ASCNOD","Knotted Wrack (A. nodosum)"
"Acadia NP","ACAD","Otter Point","OTTPOI",6/23/2013 0:00:00,"T2",12.30,"ASCNOD","Knotted Wrack (A. nodosum)"
"Acadia NP","ACAD","Otter Point","OTTPOI",6/23/2013 0:00:00,"T2",12.60,"ASCEPI","Ascophyllum epibont"
"Acadia NP","ACAD","Otter Point","OTTPOI",6/23/2013 0:00:00,"T2",12.90,"ASCNOD","Knotted Wrack (A. nodosum)"
"Acadia NP","ACAD","Otter Point","OTTPOI",6/23/2013 0:00:00,"T2",13.20,"ASCNOD","Knotted Wrack (A. nodosum)"
"Acadia NP","ACAD","Otter Point","OTTPOI",6/23/2013 0:00:00,"T2",13.50,"ASCNOD","Knotted Wrack (A. nodosum)"
"Acadia NP","ACAD","Otter Point","OTTPOI",6/23/2013 0:00:00,"T2",13.80,"ROCK","Rock"
"Acadia NP","ACAD","Otter Point","OTTPOI",6/23/2013 0:00:00,"T2",14.10,"FUCSPP","Rockweed (Fucus) spp."
"Acadia NP","ACAD","Otter Point","OTTPOI",6/23/2013 0:00:00,"T2",14.40,"FUCSPP","Rockweed (Fucus) spp."
"Acadia NP","ACAD","Otter Point","OTTPOI",6/23/2013 0:00:00,"T2",14.70,"NONCOR","Crustose non-coraline"
"Acadia NP","ACAD","Otter Point","OTTPOI",6/23/2013 0:00:00,"T2",15.00,"FUCSPP","Rockweed (Fucus) spp."
"Acadia NP","ACAD","Otter Point","OTTPOI",6/23/2013 0:00:00,"T2",15.30,"ASCNOD","Knotted Wrack (A. nodosum)"
"Acadia NP","ACAD","Otter Point","OTTPOI",6/23/2013 0:00:00,"T2",15.60,"WATER","Water"
"Acadia NP","ACAD","Otter Point","OTTPOI",6/23/2013 0:00:00,"T2",15.90,"ASCNOD","Knotted Wrack (A. nodosum)"
"Acadia NP","ACAD","Otter Point","OTTPOI",6/23/2013 0:00:00,"T2",16.20,"ROCK","Rock"
"Acadia NP","ACAD","Otter Point","OTTPOI",6/23/2013 0:00:00,"T2",16.50,"ASCNOD","Knotted Wrack (A. nodosum)"
"Acadia NP","ACAD","Otter Point","OTTPOI",6/23/2013 0:00:00,"T2",16.80,"ASCNOD","Knotted Wrack (A. nodosum)"
"Acadia NP","ACAD","Otter Point","OTTPOI",6/23/2013 0:00:00,"T2",17.10,"ASCNOD","Knotted Wrack (A. nodosum)"
"Acadia NP","ACAD","Otter Point","OTTPOI",6/23/2013 0:00:00,"T2",17.40,"ASCEPI","Ascophyllum epibont"
"Acadia NP","ACAD","Otter Point","OTTPOI",6/23/2013 0:00:00,"T2",17.70,"ASCNOD","Knotted Wrack (A. nodosum)"
"Acadia NP","ACAD","Otter Point","OTTPOI",6/23/2013 0:00:00,"T2",18.00,"ASCNOD","Knotted Wrack (A. nodosum)"
"Acadia NP","ACAD","Otter Point","OTTPOI",6/23/2013 0:00:00,"T2",18.30,"ASCEPI","Ascophyllum epibont"
"Acadia NP","ACAD","Otter Point","OTTPOI",6/23/2013 0:00:00,"T2",18.60,"FUCSPP","Rockweed (Fucus) spp."
"Acadia NP","ACAD","Otter Point","OTTPOI",6/23/2013 0:00:00,"T2",18.90,"ASCEPI","Ascophyllum epibont"
"Acadia NP","ACAD","Otter Point","OTTPOI",6/23/2013 0:00:00,"T2",19.20,"ASCNOD","Knotted Wrack (A. nodosum)"
"Acadia NP","ACAD","Otter Point","OTTPOI",6/23/2013 0:00:00,"T2",19.50,"ASCEPI","Ascophyllum epibont"
"Acadia NP","ACAD","Otter Point","OTTPOI",6/23/2013 0:00:00,"T2",19.80,"FUCSPP","Rockweed (Fucus) spp."
"Acadia NP","ACAD","Otter Point","OTTPOI",6/23/2013 0:00:00,"T2",20.10,"ASCNOD","Knotted Wrack (A. nodosum)"
"Acadia NP","ACAD","Otter Point","OTTPOI",6/23/2013 0:00:00,"T2",20.40,"ASCEPI","Ascophyllum epibont"
"Acadia NP","ACAD","Otter Point","OTTPOI",6/23/2013 0:00:00,"T2",20.70,"ASCNOD","Knotted Wrack (A. nodosum)"
"Acadia NP","ACAD","Otter Point","OTTPOI",6/23/2013 0:00:00,"T2",21.00,"FUCSPP","Rockweed (Fucus) spp."
"Acadia NP","ACAD","Otter Point","OTTPOI",6/23/2013 0:00:00,"T2",21.30,"ASCEPI","Ascophyllum epibont"
"Acadia NP","ACAD","Otter Point","OTTPOI",6/23/2013 0:00:00,"T2",21.60,"ASCEPI","Ascophyllum epibont"
"Acadia NP","ACAD","Otter Point","OTTPOI",6/23/2013 0:00:00,"T2",21.90,"ASCNOD","Knotted Wrack (A. nodosum)"
"Acadia NP","ACAD","Otter Point","OTTPOI",6/23/2013 0:00:00,"T2",22.20,"ASCEPI","Ascophyllum epibont"
"Acadia NP","ACAD","Otter Point","OTTPOI",6/23/2013 0:00:00,"T2",22.50,"CHOMAS","Irish Moss (Chondrus / Mastocarpus)"
"Acadia NP","ACAD","Otter Point","OTTPOI",6/23/2013 0:00:00,"T2",22.80,"FUCEPI","Fucus epibiont"
"Acadia NP","ACAD","Otter Point","OTTPOI",6/23/2013 0:00:00,"T2",23.10,"CHOMAS","Irish Moss (Chondrus / Mastocarpus)"
"Acadia NP","ACAD","Otter Point","OTTPOI",6/23/2013 0:00:00,"T2",23.40,"FUCSPP","Rockweed (Fucus) spp."
"Acadia NP","ACAD","Otter Point","OTTPOI",6/23/2013 0:00:00,"T2",23.70,"FUCSPP","Rockweed (Fucus) spp."
"Acadia NP","ACAD","Otter Point","OTTPOI",6/23/2013 0:00:00,"T2",24.00,"FUCEPI","Fucus epibiont"
"Acadia NP","ACAD","Otter Point","OTTPOI",6/23/2013 0:00:00,"T2",24.30,"FUCEPI","Fucus epibiont"
"Acadia NP","ACAD","Otter Point","OTTPOI",6/23/2013 0:00:00,"T2",24.60,"FUCSPP","Rockweed (Fucus) spp."
"Acadia NP","ACAD","Otter Point","OTTPOI",6/23/2013 0:00:00,"T2",24.90,"WATER","Water"
"Acadia NP","ACAD","Otter Point","OTTPOI",6/23/2013 0:00:00,"T2",25.20,"WATER","Water"
"Acadia NP","ACAD","Otter Point","OTTPOI",6/23/2013 0:00:00,"T2",25.50,"ULVSPP","Sea Lettuce (Ulva spp.)"
"Acadia NP","ACAD","Otter Point","OTTPOI",6/23/2013 0:00:00,"T2",25.80,"ARTCOR","Articulated Corallines"
"Acadia NP","ACAD","Otter Point","OTTPOI",6/23/2013 0:00:00,"T2",26.10,"ASCNOD","Knotted Wrack (A. nodosum)"
"Acadia NP","ACAD","Otter Point","OTTPOI",6/23/2013 0:00:00,"T2",26.40,"ARTCOR","Articulated Corallines"
"Acadia NP","ACAD","Otter Point","OTTPOI",6/23/2013 0:00:00,"T2",26.70,"ULVSPP","Sea Lettuce (Ulva spp.)"
"Acadia NP","ACAD","Otter Point","OTTPOI",6/23/2013 0:00:00,"T2",27.00,"WATER","Water"
"Acadia NP","ACAD","Otter Point","OTTPOI",6/23/2013 0:00:00,"T2",27.30,"ARTCOR","Articulated Corallines"
"Acadia NP","ACAD","Otter Point","OTTPOI",6/23/2013 0:00:00,"T2",27.60,"ASCNOD","Knotted Wrack (A. nodosum)"
"Acadia NP","ACAD","Otter Point","OTTPOI",6/23/2013 0:00:00,"T2",27.90,"ASCEPI","Ascophyllum epibont"
"Acadia NP","ACAD","Otter Point","OTTPOI",6/23/2013 0:00:00,"T2",28.20,"ASCNOD","Knotted Wrack (A. nodosum)"
"Acadia NP","ACAD","Otter Point","OTTPOI",6/23/2013 0:00:00,"T2",28.50,"FUCSPP","Rockweed (Fucus) spp."
"Acadia NP","ACAD","Otter Point","OTTPOI",6/23/2013 0:00:00,"T2",28.80,"PALPAL","Dulse (Palmaria palmata)"
"Acadia NP","ACAD","Otter Point","OTTPOI",6/23/2013 0:00:00,"T2",29.10,"CHOMAS","Irish Moss (Chondrus / Mastocarpus)"
"Acadia NP","ACAD","Otter Point","OTTPOI",6/23/2013 0:00:00,"T2",29.40,"ULVSPP","Sea Lettuce (Ulva spp.)"
"Acadia NP","ACAD","Otter Point","OTTPOI",6/23/2013 0:00:00,"T2",29.70,"CHOMAS","Irish Moss (Chondrus / Mastocarpus)"
"Acadia NP","ACAD","Otter Point","OTTPOI",6/23/2013 0:00:00,"T2",30.00,"PALPAL","Dulse (Palmaria palmata)"
"Acadia NP","ACAD","Otter Point","OTTPOI",6/23/2013 0:00:00,"T2",30.30,"CHOMAS","Irish Moss (Chondrus / Mastocarpus)"
"Acadia NP","ACAD","Otter Point","OTTPOI",6/23/2013 0:00:00,"T2",30.60,"ASCEPI","Ascophyllum epibont"
"Acadia NP","ACAD","Otter Point","OTTPOI",6/23/2013 0:00:00,"T2",30.90,"ULVSPP","Sea Lettuce (Ulva spp.)"
"Acadia NP","ACAD","Otter Point","OTTPOI",6/23/2013 0:00:00,"T2",31.20,"ULVSPP","Sea Lettuce (Ulva spp.)"
"Acadia NP","ACAD","Otter Point","OTTPOI",6/23/2013 0:00:00,"T2",31.50,"PALPAL","Dulse (Palmaria palmata)"
"Acadia NP","ACAD","Otter Point","OTTPOI",6/23/2013 0:00:00,"T2",31.80,"ARTCOR","Articulated Corallines"
"Acadia NP","ACAD","Otter Point","OTTPOI",6/23/2013 0:00:00,"T2",32.10,"ARTCOR","Articulated Corallines"
"Acadia NP","ACAD","Otter Point","OTTPOI",6/23/2013 0:00:00,"T2",32.40,"FUCEPI","Fucus epibiont"
"Acadia NP","ACAD","Otter Point","OTTPOI",6/23/2013 0:00:00,"T2",32.70,"FUCEPI","Fucus epibiont"
"Acadia NP","ACAD","Otter Point","OTTPOI",6/23/2013 0:00:00,"T2",33.00,"CHOMAS","Irish Moss (Chondrus / Mastocarpus)"
"Acadia NP","ACAD","Otter Point","OTTPOI",6/23/2013 0:00:00,"T2",33.30,"CHOMAS","Irish Moss (Chondrus / Mastocarpus)"
"Acadia NP","ACAD","Otter Point","OTTPOI",6/23/2013 0:00:00,"T2",33.60,"ASCEPI","Ascophyllum epibont"
"Acadia NP","ACAD","Otter Point","OTTPOI",6/23/2013 0:00:00,"T2",33.90,"PORSPP","Laver (Porphyra spp.)"
"Acadia NP","ACAD","Otter Point","OTTPOI",6/23/2013 0:00:00,"T2",34.20,"KELP","Kelp (e.g.Laminaria/Alaria)"
"Acadia NP","ACAD","Otter Point","OTTPOI",6/23/2013 0:00:00,"T3",0.00,"ROCK","Rock"
"Acadia NP","ACAD","Otter Point","OTTPOI",6/23/2013 0:00:00,"T3",0.30,"NONCOR","Crustose non-coraline"
"Acadia NP","ACAD","Otter Point","OTTPOI",6/23/2013 0:00:00,"T3",0.60,"NONCOR","Crustose non-coraline"
"Acadia NP","ACAD","Otter Point","OTTPOI",6/23/2013 0:00:00,"T3",0.90,"NONCOR","Crustose non-coraline"
"Acadia NP","ACAD","Otter Point","OTTPOI",6/23/2013 0:00:00,"T3",1.20,"NONCOR","Crustose non-coraline"
"Acadia NP","ACAD","Otter Point","OTTPOI",6/23/2013 0:00:00,"T3",1.50,"NONCOR","Crustose non-coraline"
"Acadia NP","ACAD","Otter Point","OTTPOI",6/23/2013 0:00:00,"T3",1.80,"NONCOR","Crustose non-coraline"
"Acadia NP","ACAD","Otter Point","OTTPOI",6/23/2013 0:00:00,"T3",2.10,"NONCOR","Crustose non-coraline"
"Acadia NP","ACAD","Otter Point","OTTPOI",6/23/2013 0:00:00,"T3",2.40,"ROCK","Rock"
"Acadia NP","ACAD","Otter Point","OTTPOI",6/23/2013 0:00:00,"T3",2.70,"NONCOR","Crustose non-coraline"
"Acadia NP","ACAD","Otter Point","OTTPOI",6/23/2013 0:00:00,"T3",3.00,"NONCOR","Crustose non-coraline"
"Acadia NP","ACAD","Otter Point","OTTPOI",6/23/2013 0:00:00,"T3",3.30,"ROCK","Rock"
"Acadia NP","ACAD","Otter Point","OTTPOI",6/23/2013 0:00:00,"T3",3.60,"NONCOR","Crustose non-coraline"
"Acadia NP","ACAD","Otter Point","OTTPOI",6/23/2013 0:00:00,"T3",3.90,"NONCOR","Crustose non-coraline"
"Acadia NP","ACAD","Otter Point","OTTPOI",6/23/2013 0:00:00,"T3",4.20,"ROCK","Rock"
"Acadia NP","ACAD","Otter Point","OTTPOI",6/23/2013 0:00:00,"T3",4.50,"ROCK","Rock"
"Acadia NP","ACAD","Otter Point","OTTPOI",6/23/2013 0:00:00,"T3",4.80,"NONCOR","Crustose non-coraline"
"Acadia NP","ACAD","Otter Point","OTTPOI",6/23/2013 0:00:00,"T3",5.10,"NONCOR","Crustose non-coraline"
"Acadia NP","ACAD","Otter Point","OTTPOI",6/23/2013 0:00:00,"T3",5.40,"NONCOR","Crustose non-coraline"
"Acadia NP","ACAD","Otter Point","OTTPOI",6/23/2013 0:00:00,"T3",5.70,"NONCOR","Crustose non-coraline"
"Acadia NP","ACAD","Otter Point","OTTPOI",6/23/2013 0:00:00,"T3",6.00,"ROCK","Rock"
"Acadia NP","ACAD","Otter Point","OTTPOI",6/23/2013 0:00:00,"T3",6.30,"ROCK","Rock"
"Acadia NP","ACAD","Otter Point","OTTPOI",6/23/2013 0:00:00,"T3",6.60,"ROCK","Rock"
"Acadia NP","ACAD","Otter Point","OTTPOI",6/23/2013 0:00:00,"T3",6.90,"NONCOR","Crustose non-coraline"
"Acadia NP","ACAD","Otter Point","OTTPOI",6/23/2013 0:00:00,"T3",7.20,"ROCK","Rock"
"Acadia NP","ACAD","Otter Point","OTTPOI",6/23/2013 0:00:00,"T3",7.50,"ROCK","Rock"
"Acadia NP","ACAD","Otter Point","OTTPOI",6/23/2013 0:00:00,"T3",7.80,"ASCNOD","Knotted Wrack (A. nodosum)"
"Acadia NP","ACAD","Otter Point","OTTPOI",6/23/2013 0:00:00,"T3",8.10,"ROCK","Rock"
"Acadia NP","ACAD","Otter Point","OTTPOI",6/23/2013 0:00:00,"T3",8.40,"ROCK","Rock"
"Acadia NP","ACAD","Otter Point","OTTPOI",6/23/2013 0:00:00,"T3",8.70,"UNIDEN","Unidentified"
"Acadia NP","ACAD","Otter Point","OTTPOI",6/23/2013 0:00:00,"T3",9.00,"UNIDEN","Unidentified"
"Acadia NP","ACAD","Otter Point","OTTPOI",6/23/2013 0:00:00,"T3",9.30,"WATER","Water"
"Acadia NP","ACAD","Otter Point","OTTPOI",6/23/2013 0:00:00,"T3",9.60,"WATER","Water"
"Acadia NP","ACAD","Otter Point","OTTPOI",6/23/2013 0:00:00,"T3",9.90,"WATER","Water"
"Acadia NP","ACAD","Otter Point","OTTPOI",6/23/2013 0:00:00,"T3",10.20,"ASCNOD","Knotted Wrack (A. nodosum)"
"Acadia NP","ACAD","Otter Point","OTTPOI",6/23/2013 0:00:00,"T3",10.50,"WATER","Water"
"Acadia NP","ACAD","Otter Point","OTTPOI",6/23/2013 0:00:00,"T3",10.80,"ASCNOD","Knotted Wrack (A. nodosum)"
"Acadia NP","ACAD","Otter Point","OTTPOI",6/23/2013 0:00:00,"T3",11.10,"FUCSPP","Rockweed (Fucus) spp."
"Acadia NP","ACAD","Otter Point","OTTPOI",6/23/2013 0:00:00,"T3",11.40,"ASCNOD","Knotted Wrack (A. nodosum)"
"Acadia NP","ACAD","Otter Point","OTTPOI",6/23/2013 0:00:00,"T3",11.70,"FUCSPP","Rockweed (Fucus) spp."
"Acadia NP","ACAD","Otter Point","OTTPOI",6/23/2013 0:00:00,"T3",12.00,"WATER","Water"
"Acadia NP","ACAD","Otter Point","OTTPOI",6/23/2013 0:00:00,"T3",12.30,"FUCSPP","Rockweed (Fucus) spp."
"Acadia NP","ACAD","Otter Point","OTTPOI",6/23/2013 0:00:00,"T3",12.60,"ROCK","Rock"
"Acadia NP","ACAD","Otter Point","OTTPOI",6/23/2013 0:00:00,"T3",12.90,"ASCNOD","Knotted Wrack (A. nodosum)"
"Acadia NP","ACAD","Otter Point","OTTPOI",6/23/2013 0:00:00,"T3",13.20,"ROCK","Rock"
"Acadia NP","ACAD","Otter Point","OTTPOI",6/23/2013 0:00:00,"T3",13.50,"BARSPP","Barnacle (e.g. S. balanoides)"
"Acadia NP","ACAD","Otter Point","OTTPOI",6/23/2013 0:00:00,"T3",13.80,"FUCSPP","Rockweed (Fucus) spp."
"Acadia NP","ACAD","Otter Point","OTTPOI",6/23/2013 0:00:00,"T3",14.10,"ROCK","Rock"
"Acadia NP","ACAD","Otter Point","OTTPOI",6/23/2013 0:00:00,"T3",14.40,"FUCSPP","Rockweed (Fucus) spp."
"Acadia NP","ACAD","Otter Point","OTTPOI",6/23/2013 0:00:00,"T3",14.70,"FUCSPP","Rockweed (Fucus) spp."
"Acadia NP","ACAD","Otter Point","OTTPOI",6/23/2013 0:00:00,"T3",15.00,"FUCSPP","Rockweed (Fucus) spp."
"Acadia NP","ACAD","Otter Point","OTTPOI",6/23/2013 0:00:00,"T3",15.30,"BARSPP","Barnacle (e.g. S. balanoides)"
"Acadia NP","ACAD","Otter Point","OTTPOI",6/23/2013 0:00:00,"T3",15.60,"ASCEPI","Ascophyllum epibont"
"Acadia NP","ACAD","Otter Point","OTTPOI",6/23/2013 0:00:00,"T3",15.90,"ASCEPI","Ascophyllum epibont"
"Acadia NP","ACAD","Otter Point","OTTPOI",6/23/2013 0:00:00,"T3",16.20,"FUCSPP","Rockweed (Fucus) spp."
"Acadia NP","ACAD","Otter Point","OTTPOI",6/23/2013 0:00:00,"T3",16.50,"ASCNOD","Knotted Wrack (A. nodosum)"
"Acadia NP","ACAD","Otter Point","OTTPOI",6/23/2013 0:00:00,"T3",16.80,"ASCEPI","Ascophyllum epibont"
"Acadia NP","ACAD","Otter Point","OTTPOI",6/23/2013 0:00:00,"T3",17.10,"ASCNOD","Knotted Wrack (A. nodosum)"
"Acadia NP","ACAD","Otter Point","OTTPOI",6/23/2013 0:00:00,"T3",17.40,"ASCNOD","Knotted Wrack (A. nodosum)"
"Acadia NP","ACAD","Otter Point","OTTPOI",6/23/2013 0:00:00,"T3",17.70,"FUCSPP","Rockweed (Fucus) spp."
"Acadia NP","ACAD","Otter Point","OTTPOI",6/23/2013 0:00:00,"T3",18.00,"ROCK","Rock"
"Acadia NP","ACAD","Otter Point","OTTPOI",6/23/2013 0:00:00,"T3",18.30,"ROCK","Rock"
"Acadia NP","ACAD","Otter Point","OTTPOI",6/23/2013 0:00:00,"T3",18.60,"WATER","Water"
"Acadia NP","ACAD","Otter Point","OTTPOI",6/23/2013 0:00:00,"T3",18.90,"ROCK","Rock"
"Acadia NP","ACAD","Otter Point","OTTPOI",6/23/2013 0:00:00,"T3",19.20,"BARSPP","Barnacle (e.g. S. balanoides)"
"Acadia NP","ACAD","Otter Point","OTTPOI",6/23/2013 0:00:00,"T3",19.50,"ASCEPI","Ascophyllum epibont"
"Acadia NP","ACAD","Otter Point","OTTPOI",6/23/2013 0:00:00,"T3",19.80,"ASCNOD","Knotted Wrack (A. nodosum)"
"Acadia NP","ACAD","Otter Point","OTTPOI",6/23/2013 0:00:00,"T3",20.10,"ASCEPI","Ascophyllum epibont"
"Acadia NP","ACAD","Otter Point","OTTPOI",6/23/2013 0:00:00,"T3",20.40,"CHOMAS","Irish Moss (Chondrus / Mastocarpus)"
"Acadia NP","ACAD","Otter Point","OTTPOI",6/23/2013 0:00:00,"T3",20.70,"ASCEPI","Ascophyllum epibont"
"Acadia NP","ACAD","Otter Point","OTTPOI",6/23/2013 0:00:00,"T3",21.00,"ASCEPI","Ascophyllum epibont"
"Acadia NP","ACAD","Otter Point","OTTPOI",6/23/2013 0:00:00,"T3",21.30,"ASCEPI","Ascophyllum epibont"
"Acadia NP","ACAD","Otter Point","OTTPOI",6/23/2013 0:00:00,"T3",21.60,"ASCEPI","Ascophyllum epibont"
"Acadia NP","ACAD","Otter Point","OTTPOI",6/23/2013 0:00:00,"T3",21.90,"ASCEPI","Ascophyllum epibont"
"Acadia NP","ACAD","Otter Point","OTTPOI",6/23/2013 0:00:00,"T3",22.20,"FUCSPP","Rockweed (Fucus) spp."
"Acadia NP","ACAD","Otter Point","OTTPOI",6/23/2013 0:00:00,"T3",22.50,"ASCNOD","Knotted Wrack (A. nodosum)"
"Acadia NP","ACAD","Otter Point","OTTPOI",6/23/2013 0:00:00,"T3",22.80,"ASCNOD","Knotted Wrack (A. nodosum)"
"Acadia NP","ACAD","Otter Point","OTTPOI",6/23/2013 0:00:00,"T3",23.10,"FUCSPP","Rockweed (Fucus) spp."
"Acadia NP","ACAD","Otter Point","OTTPOI",6/23/2013 0:00:00,"T3",23.40,"ASCNOD","Knotted Wrack (A. nodosum)"
"Acadia NP","ACAD","Otter Point","OTTPOI",6/23/2013 0:00:00,"T3",23.70,"ASCEPI","Ascophyllum epibont"
"Acadia NP","ACAD","Otter Point","OTTPOI",6/23/2013 0:00:00,"T3",24.00,"ASCEPI","Ascophyllum epibont"
"Acadia NP","ACAD","Otter Point","OTTPOI",6/23/2013 0:00:00,"T3",24.30,"ASCEPI","Ascophyllum epibont"
"Acadia NP","ACAD","Otter Point","OTTPOI",6/23/2013 0:00:00,"T3",24.60,"ROCK","Rock"
"Acadia NP","ACAD","Otter Point","OTTPOI",6/23/2013 0:00:00,"T3",24.90,"BARSPP","Barnacle (e.g. S. balanoides)"
"Acadia NP","ACAD","Otter Point","OTTPOI",6/23/2013 0:00:00,"T3",25.20,"ROCK","Rock"
"Acadia NP","ACAD","Otter Point","OTTPOI",6/23/2013 0:00:00,"T3",25.50,"ASCEPI","Ascophyllum epibont"
"Acadia NP","ACAD","Otter Point","OTTPOI",6/23/2013 0:00:00,"T3",25.80,"ASCNOD","Knotted Wrack (A. nodosum)"
"Acadia NP","ACAD","Otter Point","OTTPOI",6/23/2013 0:00:00,"T3",26.10,"ASCEPI","Ascophyllum epibont"
"Acadia NP","ACAD","Otter Point","OTTPOI",6/23/2013 0:00:00,"T3",26.40,"ASCNOD","Knotted Wrack (A. nodosum)"
"Acadia NP","ACAD","Otter Point","OTTPOI",6/23/2013 0:00:00,"T3",26.70,"ASCEPI","Ascophyllum epibont"
"Acadia NP","ACAD","Otter Point","OTTPOI",6/23/2013 0:00:00,"T3",27.00,"ASCNOD","Knotted Wrack (A. nodosum)"
"Acadia NP","ACAD","Otter Point","OTTPOI",6/23/2013 0:00:00,"T3",27.30,"ASCNOD","Knotted Wrack (A. nodosum)"
"Acadia NP","ACAD","Otter Point","OTTPOI",6/23/2013 0:00:00,"T3",27.60,"ASCNOD","Knotted Wrack (A. nodosum)"
"Acadia NP","ACAD","Otter Point","OTTPOI",6/23/2013 0:00:00,"T3",27.90,"ASCEPI","Ascophyllum epibont"
"Acadia NP","ACAD","Otter Point","OTTPOI",6/23/2013 0:00:00,"T3",28.20,"ASCNOD","Knotted Wrack (A. nodosum)"
"Acadia NP","ACAD","Otter Point","OTTPOI",6/23/2013 0:00:00,"T3",28.50,"ARTCOR","Articulated Corallines"
"Acadia NP","ACAD","Otter Point","OTTPOI",6/23/2013 0:00:00,"T3",28.80,"CHOMAS","Irish Moss (Chondrus / Mastocarpus)"
"Acadia NP","ACAD","Otter Point","OTTPOI",6/23/2013 0:00:00,"T3",29.10,"PORSPP","Laver (Porphyra spp.)"
"Acadia NP","ACAD","Otter Point","OTTPOI",6/23/2013 0:00:00,"T3",29.40,"PORSPP","Laver (Porphyra spp.)"
"Acadia NP","ACAD","Otter Point","OTTPOI",6/23/2013 0:00:00,"T3",29.70,"WATER","Water"
"Acadia NP","ACAD","Otter Point","OTTPOI",6/23/2013 0:00:00,"T3",30.00,"FUCSPP","Rockweed (Fucus) spp."
"Acadia NP","ACAD","Otter Point","OTTPOI",6/23/2013 0:00:00,"T3",30.30,"PORSPP","Laver (Porphyra spp.)"
"Acadia NP","ACAD","Otter Point","OTTPOI",6/23/2013 0:00:00,"T3",30.60,"WATER","Water"
"Acadia NP","ACAD","Otter Point","OTTPOI",6/23/2013 0:00:00,"T3",30.90,"WATER","Water"
"Acadia NP","ACAD","Otter Point","OTTPOI",6/23/2013 0:00:00,"T3",31.20,"ROCK","Rock"
"Acadia NP","ACAD","Otter Point","OTTPOI",6/23/2013 0:00:00,"T3",31.50,"ALGGRE","Other Algae - Green"
"Acadia NP","ACAD","Otter Point","OTTPOI",6/23/2013 0:00:00,"T3",31.80,"FUCSPP","Rockweed (Fucus) spp."
"Acadia NP","ACAD","Otter Point","OTTPOI",6/23/2013 0:00:00,"T3",32.10,"FUCEPI","Fucus epibiont"
"Acadia NP","ACAD","Otter Point","OTTPOI",6/23/2013 0:00:00,"T3",32.40,"FUCEPI","Fucus epibiont"
"Acadia NP","ACAD","Otter Point","OTTPOI",6/23/2013 0:00:00,"T3",32.70,"FUCSPP","Rockweed (Fucus) spp."
"Acadia NP","ACAD","Otter Point","OTTPOI",6/23/2013 0:00:00,"T3",33.00,"ROCK","Rock"
"Acadia NP","ACAD","Otter Point","OTTPOI",6/23/2013 0:00:00,"T3",33.30,"FUCSPP","Rockweed (Fucus) spp."
"Acadia NP","ACAD","Otter Point","OTTPOI",6/23/2013 0:00:00,"T3",33.60,"OTHSUB","Other Substrate"
"Acadia NP","ACAD","Otter Point","OTTPOI",6/23/2013 0:00:00,"T3",33.90,"WATER","Water"
"Acadia NP","ACAD","Otter Point","OTTPOI",6/23/2013 0:00:00,"T3",34.20,"BARSPP","Barnacle (e.g. S. balanoides)"
"Acadia NP","ACAD","Otter Point","OTTPOI",6/23/2013 0:00:00,"T3",34.50,"ALGRED","Other Algae - Red"
"Acadia NP","ACAD","Otter Point","OTTPOI",6/23/2013 0:00:00,"T3",34.80,"BARSPP","Barnacle (e.g. S. balanoides)"
"Acadia NP","ACAD","Otter Point","OTTPOI",6/23/2013 0:00:00,"T3",35.10,"ALGGRE","Other Algae - Green"
"Acadia NP","ACAD","Otter Point","OTTPOI",6/23/2013 0:00:00,"T3",35.40,"WATER","Water"
"Acadia NP","ACAD","Otter Point","OTTPOI",6/23/2013 0:00:00,"T3",35.70,"ASCNOD","Knotted Wrack (A. nodosum)"
"Acadia NP","ACAD","Otter Point","OTTPOI",6/23/2013 0:00:00,"T3",36.00,"ASCEPI","Ascophyllum epibont"
"Acadia NP","ACAD","Otter Point","OTTPOI",6/23/2013 0:00:00,"T3",36.30,"FUCSPP","Rockweed (Fucus) spp."
"Acadia NP","ACAD","Otter Point","OTTPOI",6/23/2013 0:00:00,"T3",36.60,"ALGRED","Other Algae - Red"
"Acadia NP","ACAD","Otter Point","OTTPOI",6/23/2013 0:00:00,"T3",36.90,"ALGRED","Other Algae - Red"
"Acadia NP","ACAD","Otter Point","OTTPOI",6/23/2013 0:00:00,"T3",37.20,"ALGRED","Other Algae - Red"
"Acadia NP","ACAD","Otter Point","OTTPOI",6/23/2013 0:00:00,"T3",37.50,"ULVSPP","Sea Lettuce (Ulva spp.)"
