Site_Code	Loc_Code	Plot_Name	QAQC	Elevation_MLLW_m	Start_Date	year	Label	Distance_m
ACAD	SHIHAR	T2	0	-0.02	6/29/2016 0:00	2016	T2 bolt 16	32.33
ACAD	SHIHAR	T2	0	-0.21	6/29/2016 0:00	2016	T2 bolt 17	35.2
ACAD	SHIHAR	T2	0	-0.45	6/29/2016 0:00	2016	T2 bolt 18	36.07
ACAD	SHIHAR	T2	0	-0.31	6/29/2016 0:00	2016	T2 bolt 19	37.15
ACAD	SHIHAR	T2	0	-0.51	6/29/2016 0:00	2016	T2 bolt 20	41.73
ACAD	SHIHAR	T2	0	-0.68	6/29/2016 0:00	2016	T2 bolt 21	43.25
ACAD	SHIHAR	T2	0	-0.52	6/29/2016 0:00	2016	T2 bolt 22	47.64
ACAD	SHIHAR	T2	0	-0.96	6/29/2016 0:00	2016	T2 bolt 23	48.49
ACAD	SHIHAR	T2	0	-1.4	6/29/2016 0:00	2016	T2 bolt 24	52.89
ACAD	SHIHAR	T3	1	2.24	6/22/2013 0:00	2013	T3 bolt 01	0
ACAD	SHIHAR	T3	1	2.01	6/22/2013 0:00	2013	T3 bolt 02	4.54
ACAD	SHIHAR	T3	1	1	6/22/2013 0:00	2013	T3 bolt 03	7.61
ACAD	SHIHAR	T3	1	0.64	6/22/2013 0:00	2013	T3 bolt 04	9.56
ACAD	SHIHAR	T3	1	0.18	6/22/2013 0:00	2013	T3 bolt 05	12.44
ACAD	SHIHAR	T3	1	0.27	6/22/2013 0:00	2013	T3 bolt 06	16.75
ACAD	SHIHAR	T3	1	0.25	6/22/2013 0:00	2013	T3 bolt 07	19.12
ACAD	SHIHAR	T3	1	0.57	6/22/2013 0:00	2013	T3 bolt 08	20.91
ACAD	SHIHAR	T3	1	0.22	6/22/2013 0:00	2013	T3 bolt 09	23.19
ACAD	SHIHAR	T3	1	0.55	6/22/2013 0:00	2013	T3 bolt 10	24.84
ACAD	SHIHAR	T3	1		6/22/2013 0:00	2013	T3 bolt 11	28.55
ACAD	SHIHAR	T3	1	0.55	6/22/2013 0:00	2013	T3 bolt 12	32.63
ACAD	SHIHAR	T3	1	0.09	6/22/2013 0:00	2013	T3 bolt 13	35.38
ACAD	SHIHAR	T3	1	-0.18	6/22/2013 0:00	2013	T3 bolt 14	37.82
ACAD	SHIHAR	T3	1	-0.24	6/22/2013 0:00	2013	T3 bolt 15	42.06
ACAD	SHIHAR	T3	1	-0.55	6/22/2013 0:00	2013	T3 bolt 16	45.83
ACAD	SHIHAR	T3	1	-0.76	6/22/2013 0:00	2013	T3 bolt 17	48.15
ACAD	SHIHAR	T3	1	-0.8	6/22/2013 0:00	2013	T3 bolt 18	52.52
ACAD	SCHPOI	T3	1	3.37	6/22/2014 0:00	2014	T3 bolt 06	5.99
ACAD	SCHPOI	T3	1	3.26	6/22/2014 0:00	2014	T3 bolt 07	7.5
ACAD	SCHPOI	T3	1	3.07	6/22/2014 0:00	2014	T3 bolt 08	8.75
ACAD	SCHPOI	T3	1	2.62	6/22/2014 0:00	2014	T3 bolt 09	9.97
ACAD	SCHPOI	T3	1	2.56	6/22/2014 0:00	2014	T3 bolt 10	10.96
ACAD	SCHPOI	T3	1	2.36	6/22/2014 0:00	2014	T3 bolt 11	12.33
ACAD	SCHPOI	T3	1	2.49	6/22/2014 0:00	2014	T3 bolt 12	12.71
ACAD	SCHPOI	T3	1	2.14	6/22/2014 0:00	2014	T3 bolt 13	14.78
ACAD	SCHPOI	T3	1	1.94	6/22/2014 0:00	2014	T3 bolt 14	16.98
ACAD	SCHPOI	T3	1	1.77	6/22/2014 0:00	2014	T3 bolt 15	19.15
ACAD	SCHPOI	T3	1	1.68	6/22/2014 0:00	2014	T3 bolt 16	21.25
ACAD	SCHPOI	T3	1	1.49	6/22/2014 0:00	2014	T3 bolt 17	22.89
ACAD	SCHPOI	T3	1	1.58	6/22/2014 0:00	2014	T3 bolt 18	24.43
ACAD	SCHPOI	T3	1	1.41	6/22/2014 0:00	2014	T3 bolt 19	26.23
ACAD	SCHPOI	T3	1	1.37	6/22/2014 0:00	2014	T3 bolt 20	28.17
ACAD	SCHPOI	T3	1	1.34	6/22/2014 0:00	2014	T3 bolt 21	30.17
ACAD	SCHPOI	T3	1	1.37	6/22/2014 0:00	2014	T3 bolt 22	31.78
ACAD	SCHPOI	T3	1	1.31	6/22/2014 0:00	2014	T3 bolt 23	33.58
ACAD	SCHPOI	T3	1	1.3	6/22/2014 0:00	2014	T3 bolt 24	36.28
ACAD	SHIHAR	T3	0	2.24	6/11/2015 0:00	2015	T3 bolt 01	0
ACAD	SHIHAR	T3	0	2.01	6/11/2015 0:00	2015	T3 bolt 02	4.36
ACAD	SHIHAR	T3	0	1	6/11/2015 0:00	2015	T3 bolt 03	7.35
ACAD	SHIHAR	T3	0	0.64	6/11/2015 0:00	2015	T3 bolt 04	9.3
ACAD	SHIHAR	T3	0	0.18	6/11/2015 0:00	2015	T3 bolt 05	12.15
ACAD	SHIHAR	T3	0	0.27	6/11/2015 0:00	2015	T3 bolt 06	18.72
ACAD	SHIHAR	T3	0	0.25	6/11/2015 0:00	2015	T3 bolt 07	16.43
ACAD	SHIHAR	T3	0	0.57	6/11/2015 0:00	2015	T3 bolt 08	18.95
ACAD	SHIHAR	T3	0	0.22	6/11/2015 0:00	2015	T3 bolt 09	20.81
ACAD	SHIHAR	T3	0	0.55	6/11/2015 0:00	2015	T3 bolt 10	23.03
ACAD	SHIHAR	T3	0		6/11/2015 0:00	2015	T3 bolt 11	24.58
ACAD	SHIHAR	T3	0	0.55	6/11/2015 0:00	2015	T3 bolt 12	28.09
ACAD	SHIHAR	T3	0	0.09	6/11/2015 0:00	2015	T3 bolt 13	32.04
ACAD	SHIHAR	T3	0	-0.18	6/11/2015 0:00	2015	T3 bolt 14	34.85
ACAD	SHIHAR	T3	0	-0.24	6/11/2015 0:00	2015	T3 bolt 15	37.28
ACAD	SHIHAR	T3	0	-0.55	6/11/2015 0:00	2015	T3 bolt 16	41.46
ACAD	SHIHAR	T3	0	-0.76	6/11/2015 0:00	2015	T3 bolt 17	45.18
ACAD	SHIHAR	T3	0	-0.8	6/11/2015 0:00	2015	T3 bolt 18	47.46
ACAD	SHIHAR	T3	0	-1.23	6/11/2015 0:00	2015	T3 bolt 19	51.65
ACAD	SHIHAR	T3	0	2.24	6/29/2016 0:00	2016	T3 bolt 01	0
ACAD	SHIHAR	T3	0	2.01	6/29/2016 0:00	2016	T3 bolt 02	4.33
ACAD	SHIHAR	T3	0	1	6/29/2016 0:00	2016	T3 bolt 03	7.33
ACAD	SHIHAR	T3	0	0.64	6/29/2016 0:00	2016	T3 bolt 04	9.31
ACAD	SHIHAR	T3	0	0.18	6/29/2016 0:00	2016	T3 bolt 05	12.12
ACAD	SHIHAR	T3	0	0.27	6/29/2016 0:00	2016	T3 bolt 06	14.7
ACAD	SHIHAR	T3	0	0.25	6/29/2016 0:00	2016	T3 bolt 07	16.49
ACAD	SHIHAR	T3	0	0.57	6/29/2016 0:00	2016	T3 bolt 08	18.88
ACAD	SHIHAR	T3	0	0.22	6/29/2016 0:00	2016	T3 bolt 09	20.72
ACAD	SHIHAR	T3	0	0.55	6/29/2016 0:00	2016	T3 bolt 10	22.94
ACAD	SHIHAR	T3	0		6/29/2016 0:00	2016	T3 bolt 11	24.49
ACAD	SHIHAR	T3	0	0.55	6/29/2016 0:00	2016	T3 bolt 12	27.98
ACAD	SHIHAR	T3	0	0.09	6/29/2016 0:00	2016	T3 bolt 13	32.03
ACAD	SHIHAR	T3	0	-0.18	6/29/2016 0:00	2016	T3 bolt 14	34.74
ACAD	SHIHAR	T3	0	-0.24	6/29/2016 0:00	2016	T3 bolt 15	37.17
ACAD	SHIHAR	T3	0	-0.55	6/29/2016 0:00	2016	T3 bolt 16	41.39
ACAD	SHIHAR	T3	0	-0.76	6/29/2016 0:00	2016	T3 bolt 17	44.15
ACAD	SHIHAR	T3	0	-0.8	6/29/2016 0:00	2016	T3 bolt 18	47.45
ACAD	SHIHAR	T3	0	-1.23	6/29/2016 0:00	2016	T3 bolt 19	51.77
BOHA	CALISL	T1	0		6/26/2013 0:00	2013	T1 bolt 01	0
BOHA	CALISL	T1	0	4.62	6/26/2013 0:00	2013	T1 bolt 02	1.26
BOHA	CALISL	T1	0	3.56	6/26/2013 0:00	2013	T1 bolt 03	3.77
BOHA	CALISL	T1	0	2.84	6/26/2013 0:00	2013	T1 bolt 04	5.02
BOHA	CALISL	T1	0	1.72	6/26/2013 0:00	2013	T1 bolt 05	6.22
BOHA	CALISL	T1	0	2.16	6/26/2013 0:00	2013	T1 bolt 06	7.37
BOHA	CALISL	T1	0	2.58	6/26/2013 0:00	2013	T1 bolt 07	9.82
BOHA	CALISL	T1	0	2.2	6/26/2013 0:00	2013	T1 bolt 08	12.09
BOHA	CALISL	T1	0	1.8	6/26/2013 0:00	2013	T1 bolt 09	14.11
BOHA	CALISL	T1	0	1.78	6/26/2013 0:00	2013	T1 bolt 10	15.89
BOHA	CALISL	T1	0	1.76	6/26/2013 0:00	2013	T1 bolt 11	18.14
BOHA	CALISL	T1	0	2.12	6/26/2013 0:00	2013	T1 bolt 12	19.71
BOHA	CALISL	T1	0	1.49	6/26/2013 0:00	2013	T1 bolt 13	21.34
BOHA	CALISL	T1	0	1.63	6/26/2013 0:00	2013	T1 bolt 14	24.28
BOHA	CALISL	T1	0	0.93	6/26/2013 0:00	2013	T1 bolt 15	25.68
BOHA	CALISL	T1	0	0.41	6/26/2013 0:00	2013	T1 bolt 16	27.64
BOHA	CALISL	T1	0		7/16/2014 0:00	2014	T1 bolt 01	0
BOHA	CALISL	T1	0	4.62	7/16/2014 0:00	2014	T1 bolt 02	1.35
BOHA	CALISL	T1	0	3.56	7/16/2014 0:00	2014	T1 bolt 03	3.8
BOHA	CALISL	T1	0	2.84	7/16/2014 0:00	2014	T1 bolt 04	5.07
BOHA	CALISL	T1	0	1.72	7/16/2014 0:00	2014	T1 bolt 05	6.35
BOHA	CALISL	T1	0	2.16	7/16/2014 0:00	2014	T1 bolt 06	7.55
BOHA	CALISL	T1	0	2.58	7/16/2014 0:00	2014	T1 bolt 07	10.26
BOHA	CALISL	T1	0	2.2	7/16/2014 0:00	2014	T1 bolt 08	12.75
BOHA	CALISL	T1	0	1.8	7/16/2014 0:00	2014	T1 bolt 09	14.87
BOHA	CALISL	T1	0	1.78	7/16/2014 0:00	2014	T1 bolt 10	16.79
BOHA	CALISL	T1	0	1.76	7/16/2014 0:00	2014	T1 bolt 11	19.28
BOHA	CALISL	T1	0	2.12	7/16/2014 0:00	2014	T1 bolt 12	20.84
BOHA	CALISL	T1	0	1.49	7/16/2014 0:00	2014	T1 bolt 13	22.56
BOHA	CALISL	T1	0	1.63	7/16/2014 0:00	2014	T1 bolt 14	25.65
BOHA	CALISL	T1	0	0.93	7/16/2014 0:00	2014	T1 bolt 15	27.08
BOHA	CALISL	T1	0	0.41	7/16/2014 0:00	2014	T1 bolt 16	29.05
BOHA	CALISL	T1	0		7/7/2015 0:00	2015	T1 bolt 01	0
BOHA	CALISL	T1	0	4.62	7/7/2015 0:00	2015	T1 bolt 02	1.28
BOHA	CALISL	T1	0	3.56	7/7/2015 0:00	2015	T1 bolt 03	3.56
BOHA	CALISL	T1	0	2.84	7/7/2015 0:00	2015	T1 bolt 04	4.82
BOHA	CALISL	T1	0	1.72	7/7/2015 0:00	2015	T1 bolt 05	6.01
BOHA	CALISL	T1	0	2.16	7/7/2015 0:00	2015	T1 bolt 06	7.25
BOHA	CALISL	T1	0	2.58	7/7/2015 0:00	2015	T1 bolt 07	9.79
BOHA	CALISL	T1	0	2.2	7/7/2015 0:00	2015	T1 bolt 08	12.23
BOHA	CALISL	T1	0	1.8	7/7/2015 0:00	2015	T1 bolt 09	14.28
BOHA	CALISL	T1	0	1.78	7/7/2015 0:00	2015	T1 bolt 10	16.15
BOHA	CALISL	T1	0	1.76	7/7/2015 0:00	2015	T1 bolt 11	20.66
BOHA	CALISL	T1	0	2.12	7/7/2015 0:00	2015	T1 bolt 12	22.24
BOHA	CALISL	T1	0	1.49	7/7/2015 0:00	2015	T1 bolt 13	23.92
BOHA	CALISL	T1	0	1.63	7/7/2015 0:00	2015	T1 bolt 14	27.03
BOHA	CALISL	T1	0	0.93	7/7/2015 0:00	2015	T1 bolt 15	28.45
BOHA	CALISL	T1	0	0.41	7/7/2015 0:00	2015	T1 bolt 16	30.07
BOHA	CALISL	T1	0		7/28/2016 0:00	2016	T1 bolt 01	0
BOHA	CALISL	T1	0	4.62	7/28/2016 0:00	2016	T1 bolt 02	1.31
BOHA	CALISL	T1	0	3.56	7/28/2016 0:00	2016	T1 bolt 03	3.65
BOHA	CALISL	T1	0	2.84	7/28/2016 0:00	2016	T1 bolt 04	4.87
BOHA	CALISL	T1	0	1.72	7/28/2016 0:00	2016	T1 bolt 05	6.09
BOHA	CALISL	T1	0	2.16	7/28/2016 0:00	2016	T1 bolt 06	7.26
BOHA	CALISL	T1	0	2.58	7/28/2016 0:00	2016	T1 bolt 07	10.13
BOHA	CALISL	T1	0	2.2	7/28/2016 0:00	2016	T1 bolt 08	12.52
BOHA	CALISL	T1	0	1.8	7/28/2016 0:00	2016	T1 bolt 09	14.6
BOHA	CALISL	T1	0	1.78	7/28/2016 0:00	2016	T1 bolt 10	16.47
BOHA	CALISL	T1	0	1.76	7/28/2016 0:00	2016	T1 bolt 11	20.67
BOHA	CALISL	T1	0	2.12	7/28/2016 0:00	2016	T1 bolt 12	22.25
BOHA	CALISL	T1	0	1.49	7/28/2016 0:00	2016	T1 bolt 13	23.88
BOHA	CALISL	T1	0	1.63	7/28/2016 0:00	2016	T1 bolt 14	26.75
BOHA	CALISL	T1	0	0.93	7/28/2016 0:00	2016	T1 bolt 15	28.16
BOHA	CALISL	T1	0	0.41	7/28/2016 0:00	2016	T1 bolt 16	29.92
BOHA	CALISL	T2	0		6/26/2013 0:00	2013	T2 bolt 01	0
BOHA	CALISL	T2	0	4.15	6/26/2013 0:00	2013	T2 bolt 02	1.96
BOHA	CALISL	T2	0	3.44	6/26/2013 0:00	2013	T2 bolt 03	3.57
BOHA	CALISL	T2	0	2.87	6/26/2013 0:00	2013	T2 bolt 04	5.3
BOHA	CALISL	T2	0	1.68	6/26/2013 0:00	2013	T2 bolt 05	6.66
BOHA	CALISL	T2	0	2.51	6/26/2013 0:00	2013	T2 bolt 06	9.79
BOHA	CALISL	T2	0	2.32	6/26/2013 0:00	2013	T2 bolt 07	11.68
BOHA	CALISL	T2	0	2.27	6/26/2013 0:00	2013	T2 bolt 08	13.62
BOHA	CALISL	T2	0	2.8	6/26/2013 0:00	2013	T2 bolt 09	15.25
BOHA	CALISL	T2	0	2.12	6/26/2013 0:00	2013	T2 bolt 10	16.64
BOHA	CALISL	T2	0	2.85	6/26/2013 0:00	2013	T2 bolt 11	19
BOHA	CALISL	T2	0	2.04	6/26/2013 0:00	2013	T2 bolt 12	20.9
BOHA	CALISL	T2	0	1.74	6/26/2013 0:00	2013	T2 bolt 13	22.95
BOHA	CALISL	T2	0	1.48	6/26/2013 0:00	2013	T2 bolt 14	24.89
BOHA	CALISL	T2	0	1.46	6/26/2013 0:00	2013	T2 bolt 15	26.69
BOHA	CALISL	T2	0	1.61	6/26/2013 0:00	2013	T2 bolt 16	28.28
BOHA	CALISL	T2	0	0.85	6/26/2013 0:00	2013	T2 bolt 17	30.96
BOHA	CALISL	T2	0	0.64	6/26/2013 0:00	2013	T2 bolt 18	32.65
BOHA	CALISL	T2	0		7/16/2014 0:00	2014	T2 bolt 01	0
BOHA	CALISL	T2	0	4.15	7/16/2014 0:00	2014	T2 bolt 02	1.95
BOHA	CALISL	T2	0	3.44	7/16/2014 0:00	2014	T2 bolt 03	3.53
BOHA	CALISL	T2	0	2.87	7/16/2014 0:00	2014	T2 bolt 04	4.95
BOHA	CALISL	T2	0	1.68	7/16/2014 0:00	2014	T2 bolt 05	6.31
BOHA	CALISL	T2	0	2.51	7/16/2014 0:00	2014	T2 bolt 06	9.3
BOHA	CALISL	T2	0	2.32	7/16/2014 0:00	2014	T2 bolt 07	11.11
BOHA	CALISL	T2	0	2.27	7/16/2014 0:00	2014	T2 bolt 08	13.1
BOHA	CALISL	T2	0	2.8	7/16/2014 0:00	2014	T2 bolt 09	14.59
BOHA	CALISL	T2	0	2.12	7/16/2014 0:00	2014	T2 bolt 10	15.95
BOHA	CALISL	T2	0	2.85	7/16/2014 0:00	2014	T2 bolt 11	18.34
BOHA	CALISL	T2	0	2.04	7/16/2014 0:00	2014	T2 bolt 12	20.31
BOHA	CALISL	T2	0	1.74	7/16/2014 0:00	2014	T2 bolt 13	22.34
BOHA	CALISL	T2	0	1.48	7/16/2014 0:00	2014	T2 bolt 14	24.19
BOHA	CALISL	T2	0	1.46	7/16/2014 0:00	2014	T2 bolt 15	26.05
BOHA	CALISL	T2	0	1.61	7/16/2014 0:00	2014	T2 bolt 16	27.76
BOHA	CALISL	T2	0	0.85	7/16/2014 0:00	2014	T2 bolt 17	30.4
BOHA	CALISL	T2	0	0.64	7/16/2014 0:00	2014	T2 bolt 18	32.25
BOHA	CALISL	T2	0		7/7/2015 0:00	2015	T2 bolt 01	0
BOHA	CALISL	T2	0	4.15	7/7/2015 0:00	2015	T2 bolt 02	1.9
BOHA	CALISL	T2	0	3.44	7/7/2015 0:00	2015	T2 bolt 03	3.48
BOHA	CALISL	T2	0	2.87	7/7/2015 0:00	2015	T2 bolt 04	5.02
BOHA	CALISL	T2	0	1.68	7/7/2015 0:00	2015	T2 bolt 05	6.33
BOHA	CALISL	T2	0	2.51	7/7/2015 0:00	2015	T2 bolt 06	9.34
BOHA	CALISL	T2	0	2.32	7/7/2015 0:00	2015	T2 bolt 07	11.18
BOHA	CALISL	T2	0	2.27	7/7/2015 0:00	2015	T2 bolt 08	13.15
BOHA	CALISL	T2	0	2.8	7/7/2015 0:00	2015	T2 bolt 09	14.17
BOHA	CALISL	T2	0	2.12	7/7/2015 0:00	2015	T2 bolt 10	16.11
BOHA	CALISL	T2	0	2.85	7/7/2015 0:00	2015	T2 bolt 11	17.89
BOHA	CALISL	T2	0	2.04	7/7/2015 0:00	2015	T2 bolt 12	19.86
BOHA	CALISL	T2	0	1.74	7/7/2015 0:00	2015	T2 bolt 13	21.89
BOHA	CALISL	T2	0	1.48	7/7/2015 0:00	2015	T2 bolt 14	23.89
BOHA	CALISL	T2	0	1.46	7/7/2015 0:00	2015	T2 bolt 15	25.64
BOHA	CALISL	T2	0	1.61	7/7/2015 0:00	2015	T2 bolt 16	27.28
BOHA	CALISL	T2	0	0.85	7/7/2015 0:00	2015	T2 bolt 17	29.92
BOHA	CALISL	T2	0	0.64	7/7/2015 0:00	2015	T2 bolt 18	31.87
BOHA	CALISL	T2	0		7/28/2016 0:00	2016	T2 bolt 01	0
BOHA	CALISL	T2	0	4.15	7/28/2016 0:00	2016	T2 bolt 02	1.88
BOHA	CALISL	T2	0	3.44	7/28/2016 0:00	2016	T2 bolt 03	3.5
BOHA	CALISL	T2	0	2.87	7/28/2016 0:00	2016	T2 bolt 04	5.09
BOHA	CALISL	T2	0	1.68	7/28/2016 0:00	2016	T2 bolt 05	6.44
BOHA	CALISL	T2	0	2.51	7/28/2016 0:00	2016	T2 bolt 06	9.56
BOHA	CALISL	T2	0	2.32	7/28/2016 0:00	2016	T2 bolt 07	11.39
BOHA	CALISL	T2	0	2.27	7/28/2016 0:00	2016	T2 bolt 08	13.34
BOHA	CALISL	T2	0	2.8	7/28/2016 0:00	2016	T2 bolt 09	14.51
BOHA	CALISL	T2	0	2.12	7/28/2016 0:00	2016	T2 bolt 10	16.5
BOHA	CALISL	T2	0	2.85	7/28/2016 0:00	2016	T2 bolt 11	18.6
BOHA	CALISL	T2	0	2.04	7/28/2016 0:00	2016	T2 bolt 12	20.54
BOHA	CALISL	T2	0	1.74	7/28/2016 0:00	2016	T2 bolt 13	22.69
BOHA	CALISL	T2	0	1.48	7/28/2016 0:00	2016	T2 bolt 14	24.47
BOHA	CALISL	T2	0	1.46	7/28/2016 0:00	2016	T2 bolt 15	26.22
BOHA	CALISL	T2	0	1.61	7/28/2016 0:00	2016	T2 bolt 16	27.75
BOHA	CALISL	T2	0	0.85	7/28/2016 0:00	2016	T2 bolt 17	30.4
BOHA	CALISL	T2	0	0.64	7/28/2016 0:00	2016	T2 bolt 18	32.61
BOHA	CALISL	T3	0		6/26/2013 0:00	2013	T3 bolt 01	0
BOHA	CALISL	T3	0	4.06	6/26/2013 0:00	2013	T3 bolt 02	1.88
BOHA	CALISL	T3	0	3.21	6/26/2013 0:00	2013	T3 bolt 03	3.58
BOHA	CALISL	T3	0	3.6	6/26/2013 0:00	2013	T3 bolt 04	5.5
BOHA	CALISL	T3	0	3	6/26/2013 0:00	2013	T3 bolt 05	7.95
BOHA	CALISL	T3	0	2.61	6/26/2013 0:00	2013	T3 bolt 06	10.32
BOHA	CALISL	T3	0	2.26	6/26/2013 0:00	2013	T3 bolt 07	12.5
BOHA	CALISL	T3	0	2.38	6/26/2013 0:00	2013	T3 bolt 08	15.49
BOHA	CALISL	T3	0	2.57	6/26/2013 0:00	2013	T3 bolt 09	17.66
BOHA	CALISL	T3	0	1.32	6/26/2013 0:00	2013	T3 bolt 10	19.82
BOHA	CALISL	T3	0	1.47	6/26/2013 0:00	2013	T3 bolt 11	22.86
BOHA	CALISL	T3	0	1.17	6/26/2013 0:00	2013	T3 bolt 12	23.57
BOHA	CALISL	T3	0	1.29	6/26/2013 0:00	2013	T3 bolt 13	25.67
BOHA	CALISL	T3	0	0.88	6/26/2013 0:00	2013	T3 bolt 14	26.79
BOHA	CALISL	T3	0		6/26/2013 0:00	2013	T3 bolt 15	28.19
BOHA	CALISL	T3	0	1.17	6/26/2013 0:00	2013	T3 bolt 16	29.8
BOHA	CALISL	T3	0	0.56	6/26/2013 0:00	2013	T3 bolt 17	32.07
BOHA	CALISL	T3	0		7/16/2014 0:00	2014	T3 bolt 01	0
BOHA	CALISL	T3	0	4.06	7/16/2014 0:00	2014	T3 bolt 02	1.65
BOHA	CALISL	T3	0	3.21	7/16/2014 0:00	2014	T3 bolt 03	2.34
BOHA	CALISL	T3	0	3.6	7/16/2014 0:00	2014	T3 bolt 04	5.09
BOHA	CALISL	T3	0	3	7/16/2014 0:00	2014	T3 bolt 05	7.36
BOHA	CALISL	T3	0	2.61	7/16/2014 0:00	2014	T3 bolt 06	9.65
BOHA	CALISL	T3	0	2.26	7/16/2014 0:00	2014	T3 bolt 07	11.86
BOHA	CALISL	T3	0	2.38	7/16/2014 0:00	2014	T3 bolt 08	14.82
BOHA	CALISL	T3	0	2.57	7/16/2014 0:00	2014	T3 bolt 09	16.93
BOHA	CALISL	T3	0	1.32	7/16/2014 0:00	2014	T3 bolt 10	19.1
BOHA	CALISL	T3	0	1.47	7/16/2014 0:00	2014	T3 bolt 11	21.64
BOHA	CALISL	T3	0	1.17	7/16/2014 0:00	2014	T3 bolt 12	22.34
BOHA	CALISL	T3	0	1.29	7/16/2014 0:00	2014	T3 bolt 13	24.55
BOHA	CALISL	T3	0	0.88	7/16/2014 0:00	2014	T3 bolt 14	25.73
BOHA	CALISL	T3	0		7/16/2014 0:00	2014	T3 bolt 15	
BOHA	CALISL	T3	0	1.17	7/16/2014 0:00	2014	T3 bolt 16	29.47
BOHA	CALISL	T3	0	0.56	7/16/2014 0:00	2014	T3 bolt 17	31.68
BOHA	CALISL	T3	0		7/7/2015 0:00	2015	T3 bolt 01	0
BOHA	CALISL	T3	0	4.06	7/7/2015 0:00	2015	T3 bolt 02	1.71
BOHA	CALISL	T3	0	3.21	7/7/2015 0:00	2015	T3 bolt 03	3.38
BOHA	CALISL	T3	0	3.6	7/7/2015 0:00	2015	T3 bolt 04	5.31
BOHA	CALISL	T3	0	3	7/7/2015 0:00	2015	T3 bolt 05	7.76
BOHA	CALISL	T3	0	2.61	7/7/2015 0:00	2015	T3 bolt 06	10.07
BOHA	CALISL	T3	0	2.26	7/7/2015 0:00	2015	T3 bolt 07	12.38
BOHA	CALISL	T3	0	2.38	7/7/2015 0:00	2015	T3 bolt 08	15.41
BOHA	CALISL	T3	0	2.57	7/7/2015 0:00	2015	T3 bolt 09	17.59
BOHA	CALISL	T3	0	1.32	7/7/2015 0:00	2015	T3 bolt 10	19.74
BOHA	CALISL	T3	0	1.47	7/7/2015 0:00	2015	T3 bolt 11	22.76
BOHA	CALISL	T3	0	1.17	7/7/2015 0:00	2015	T3 bolt 12	23.45
BOHA	CALISL	T3	0	1.29	7/7/2015 0:00	2015	T3 bolt 13	25.85
BOHA	CALISL	T3	0	0.88	7/7/2015 0:00	2015	T3 bolt 14	26.9
BOHA	CALISL	T3	0		7/7/2015 0:00	2015	T3 bolt 15	28.91
BOHA	CALISL	T3	0	1.17	7/7/2015 0:00	2015	T3 bolt 16	30.61
BOHA	CALISL	T3	0	0.56	7/7/2015 0:00	2015	T3 bolt 17	32.83
BOHA	CALISL	T3	0		7/28/2016 0:00	2016	T3 bolt 01	0
BOHA	CALISL	T3	0	4.06	7/28/2016 0:00	2016	T3 bolt 02	1.78
BOHA	CALISL	T3	0	3.21	7/28/2016 0:00	2016	T3 bolt 03	3.55
BOHA	CALISL	T3	0	3.6	7/28/2016 0:00	2016	T3 bolt 04	5.7
BOHA	CALISL	T3	0	3	7/28/2016 0:00	2016	T3 bolt 05	8.04
BOHA	CALISL	T3	0	2.61	7/28/2016 0:00	2016	T3 bolt 06	10.38
BOHA	CALISL	T3	0	2.26	7/28/2016 0:00	2016	T3 bolt 07	12.54
BOHA	CALISL	T3	0	2.38	7/28/2016 0:00	2016	T3 bolt 08	15.56
BOHA	CALISL	T3	0	2.57	7/28/2016 0:00	2016	T3 bolt 09	17.72
BOHA	CALISL	T3	0	1.32	7/28/2016 0:00	2016	T3 bolt 10	19.79
BOHA	CALISL	T3	0	1.47	7/28/2016 0:00	2016	T3 bolt 11	22.6
BOHA	CALISL	T3	0	1.17	7/28/2016 0:00	2016	T3 bolt 12	23.29
BOHA	CALISL	T3	0	1.29	7/28/2016 0:00	2016	T3 bolt 13	25.51
BOHA	CALISL	T3	0	0.88	7/28/2016 0:00	2016	T3 bolt 14	26.53
BOHA	CALISL	T3	0		7/28/2016 0:00	2016	T3 bolt 15	28.53
BOHA	CALISL	T3	0	1.17	7/28/2016 0:00	2016	T3 bolt 16	30.22
BOHA	CALISL	T3	0	0.56	7/28/2016 0:00	2016	T3 bolt 17	32.51
BOHA	GREISL	T1	0	4.93	6/27/2013 0:00	2013	T1 bolt 01	0
BOHA	GREISL	T1	0	4.65	6/27/2013 0:00	2013	T1 bolt 02	2.72
BOHA	GREISL	T1	0	4.39	6/27/2013 0:00	2013	T1 bolt 03	4.08
BOHA	GREISL	T1	0	3.44	6/27/2013 0:00	2013	T1 bolt 04	6.05
BOHA	GREISL	T1	0	3	6/27/2013 0:00	2013	T1 bolt 05	7.78
BOHA	GREISL	T1	0	2.41	6/27/2013 0:00	2013	T1 bolt 06	9.55
BOHA	GREISL	T1	0	3.01	6/27/2013 0:00	2013	T1 bolt 07	10.78
BOHA	GREISL	T1	0	2.34	6/27/2013 0:00	2013	T1 bolt 08	12.21
BOHA	GREISL	T1	0	2.49	6/27/2013 0:00	2013	T1 bolt 09	13.27
BOHA	GREISL	T1	0	2.94	6/27/2013 0:00	2013	T1 bolt 10	14.6
BOHA	GREISL	T1	0	2.97	6/27/2013 0:00	2013	T1 bolt 11	15.89
BOHA	GREISL	T1	0	2.44	6/27/2013 0:00	2013	T1 bolt 12	17.76
BOHA	GREISL	T1	0	2.07	6/27/2013 0:00	2013	T1 bolt 13	20.31
